sample,point,target_x,target_y,target_z,rtt_ms,success,err_norm,joints_j1,joints_j2,joints_j3,joints_j4,joints_j5,joints_j6
31465,B,475.0,0.0,635.0,1.287100000809005,,,0.0,0.0,0.0,0.0,0.0,0.0
31466,A,475.0,0.0,635.0,1.2935999993715086,,,0.0,0.0,0.0,0.0,0.0,0.0
31467,B,475.0,0.0,635.0,1.4883000003464986,,,0.0,0.0,0.0,0.0,0.0,0.0
31468,A,475.0,0.0,635.0,1.3100999995003804,,,0.0,0.0,0.0,0.0,0.0,0.0
31469,B,475.0,0.0,635.0,1.219199999468401,,,0.0,0.0,0.0,0.0,0.0,0.0
31470,A,475.0,0.0,635.0,1.360700000077486,,,0.0,0.0,0.0,0.0,0.0,0.0
31471,B,475.0,0.0,635.0,1.440300000467687,,,0.0,0.0,0.0,0.0,0.0,0.0
31472,A,475.0,0.0,635.0,1.4189000003170804,,,0.0,0.0,0.0,0.0,0.0,0.0
31473,B,475.0,0.0,635.0,1.2676999995164806,,,0.0,0.0,0.0,0.0,0.0,0.0
31474,A,475.0,0.0,635.0,1.3271999996504746,,,0.0,0.0,0.0,0.0,0.0,0.0
31475,B,475.0,0.0,635.0,1.4820999995208695,,,0.0,0.0,0.0,0.0,0.0,0.0
31476,A,475.0,0.0,635.0,1.3878999998269137,,,0.0,0.0,0.0,0.0,0.0,0.0
31477,B,475.0,0.0,635.0,1.2347000001682318,,,0.0,0.0,0.0,0.0,0.0,0.0
31478,A,475.0,0.0,635.0,1.3343000000531902,,,0.0,0.0,0.0,0.0,0.0,0.0
31479,B,475.0,0.0,635.0,1.5089999997144332,,,0.0,0.0,0.0,0.0,0.0,0.0
31480,A,475.0,0.0,635.0,1.309400000536698,,,0.0,0.0,0.0,0.0,0.0,0.0
31481,B,475.0,0.0,635.0,1.2265000004845206,,,0.0,0.0,0.0,0.0,0.0,0.0
31482,A,475.0,0.0,635.0,1.3049999997747364,,,0.0,0.0,0.0,0.0,0.0,0.0
31483,B,475.0,0.0,635.0,1.4893999996274943,,,0.0,0.0,0.0,0.0,0.0,0.0
31484,A,475.0,0.0,635.0,1.421699999809789,,,0.0,0.0,0.0,0.0,0.0,0.0
31485,B,475.0,0.0,635.0,1.288600000407314,,,0.0,0.0,0.0,0.0,0.0,0.0
31486,A,475.0,0.0,635.0,1.2935999993715086,,,0.0,0.0,0.0,0.0,0.0,0.0
31487,B,475.0,0.0,635.0,1.4572999998563319,,,0.0,0.0,0.0,0.0,0.0,0.0
31488,A,475.0,0.0,635.0,1.3484000000971719,,,0.0,0.0,0.0,0.0,0.0,0.0
31489,B,475.0,0.0,635.0,1.2768000005962676,,,0.0,0.0,0.0,0.0,0.0,0.0
31490,A,475.0,0.0,635.0,1.374000000396336,,,0.0,0.0,0.0,0.0,0.0,0.0
31491,B,475.0,0.0,635.0,1.4836999998806277,,,0.0,0.0,0.0,0.0,0.0,0.0
31492,A,475.0,0.0,635.0,1.3777000003756257,,,0.0,0.0,0.0,0.0,0.0,0.0
31493,B,475.0,0.0,635.0,1.254700000572484,,,0.0,0.0,0.0,0.0,0.0,0.0
31494,A,475.0,0.0,635.0,1.3388999996095663,,,0.0,0.0,0.0,0.0,0.0,0.0
31495,B,475.0,0.0,635.0,1.398700000208919,,,0.0,0.0,0.0,0.0,0.0,0.0
31496,A,475.0,0.0,635.0,1.3939000000391388,,,0.0,0.0,0.0,0.0,0.0,0.0
31497,B,475.0,0.0,635.0,1.330000000052678,,,0.0,0.0,0.0,0.0,0.0,0.0
31498,A,475.0,0.0,635.0,1.266300000679621,,,0.0,0.0,0.0,0.0,0.0,0.0
31499,B,475.0,0.0,635.0,1.4343000002554618,,,0.0,0.0,0.0,0.0,0.0,0.0
31500,A,475.0,0.0,635.0,1.3499999995474354,,,0.0,0.0,0.0,0.0,0.0,0.0
31501,B,475.0,0.0,635.0,1.2317000000621192,,,0.0,0.0,0.0,0.0,0.0,0.0
31502,A,475.0,0.0,635.0,1.2686000000030617,,,0.0,0.0,0.0,0.0,0.0,0.0
31503,B,475.0,0.0,635.0,1.299499999731779,,,0.0,0.0,0.0,0.0,0.0,0.0
31504,A,475.0,0.0,635.0,1.488200000494544,,,0.0,0.0,0.0,0.0,0.0,0.0
31505,B,475.0,0.0,635.0,1.269000000320375,,,0.0,0.0,0.0,0.0,0.0,0.0
31506,A,475.0,0.0,635.0,1.288600000407314,,,0.0,0.0,0.0,0.0,0.0,0.0
31507,B,475.0,0.0,635.0,1.2876999999207328,,,0.0,0.0,0.0,0.0,0.0,0.0
31508,A,475.0,0.0,635.0,1.432099999874481,,,0.0,0.0,0.0,0.0,0.0,0.0
31509,B,475.0,0.0,635.0,1.3094999994791579,,,0.0,0.0,0.0,0.0,0.0,0.0
31510,A,475.0,0.0,635.0,1.2645000006159535,,,0.0,0.0,0.0,0.0,0.0,0.0
31511,B,475.0,0.0,635.0,1.4197000000422122,,,0.0,0.0,0.0,0.0,0.0,0.0
31512,A,475.0,0.0,635.0,1.5128999993976322,,,0.0,0.0,0.0,0.0,0.0,0.0
31513,B,475.0,0.0,635.0,1.334800000222458,,,0.0,0.0,0.0,0.0,0.0,0.0
31514,A,475.0,0.0,635.0,1.258399999642279,,,0.0,0.0,0.0,0.0,0.0,0.0
31515,B,475.0,0.0,635.0,1.3659999995070393,,,0.0,0.0,0.0,0.0,0.0,0.0
31516,A,475.0,0.0,635.0,1.4753000004930072,,,0.0,0.0,0.0,0.0,0.0,0.0
31517,B,475.0,0.0,635.0,1.302900000155205,,,0.0,0.0,0.0,0.0,0.0,0.0
31518,A,475.0,0.0,635.0,1.271400000405265,,,0.0,0.0,0.0,0.0,0.0,0.0
31519,B,475.0,0.0,635.0,1.3073999998596264,,,0.0,0.0,0.0,0.0,0.0,0.0
31520,A,475.0,0.0,635.0,1.473400000577385,,,0.0,0.0,0.0,0.0,0.0,0.0
31521,B,475.0,0.0,635.0,1.2550999999803025,,,0.0,0.0,0.0,0.0,0.0,0.0
31522,A,475.0,0.0,635.0,1.2534999996205443,,,0.0,0.0,0.0,0.0,0.0,0.0
31523,B,475.0,0.0,635.0,1.3407999995251885,,,0.0,0.0,0.0,0.0,0.0,0.0
31524,A,475.0,0.0,635.0,1.5604000000166707,,,0.0,0.0,0.0,0.0,0.0,0.0
31525,B,475.0,0.0,635.0,1.3914999999542488,,,0.0,0.0,0.0,0.0,0.0,0.0
31526,A,475.0,0.0,635.0,1.2810999996872852,,,0.0,0.0,0.0,0.0,0.0,0.0
31527,B,475.0,0.0,635.0,1.333399999566609,,,0.0,0.0,0.0,0.0,0.0,0.0
31528,A,475.0,0.0,635.0,1.4497000001938432,,,0.0,0.0,0.0,0.0,0.0,0.0
31529,B,475.0,0.0,635.0,1.299700000345183,,,0.0,0.0,0.0,0.0,0.0,0.0
31530,A,475.0,0.0,635.0,1.2195999997857143,,,0.0,0.0,0.0,0.0,0.0,0.0
31531,B,475.0,0.0,635.0,1.2785999997504405,,,0.0,0.0,0.0,0.0,0.0,0.0
31532,A,475.0,0.0,635.0,1.475899999604735,,,0.0,0.0,0.0,0.0,0.0,0.0
31533,B,475.0,0.0,635.0,1.291999999921245,,,0.0,0.0,0.0,0.0,0.0,0.0
31534,A,475.0,0.0,635.0,1.2502999998105224,,,0.0,0.0,0.0,0.0,0.0,0.0
31535,B,475.0,0.0,635.0,1.3650000000779983,,,0.0,0.0,0.0,0.0,0.0,0.0
31536,A,475.0,0.0,635.0,1.4541999998982647,,,0.0,0.0,0.0,0.0,0.0,0.0
31537,B,475.0,0.0,635.0,1.2831000003643567,,,0.0,0.0,0.0,0.0,0.0,0.0
31538,A,475.0,0.0,635.0,1.2611000001925277,,,0.0,0.0,0.0,0.0,0.0,0.0
31539,B,475.0,0.0,635.0,1.2725999995382153,,,0.0,0.0,0.0,0.0,0.0,0.0
31540,A,475.0,0.0,635.0,1.4888999994582264,,,0.0,0.0,0.0,0.0,0.0,0.0
31541,B,475.0,0.0,635.0,1.3441000000966596,,,0.0,0.0,0.0,0.0,0.0,0.0
31542,A,475.0,0.0,635.0,1.2994000007893192,,,0.0,0.0,0.0,0.0,0.0,0.0
31543,B,475.0,0.0,635.0,1.3301999997565872,,,0.0,0.0,0.0,0.0,0.0,0.0
31544,A,475.0,0.0,635.0,1.5653000000384054,,,0.0,0.0,0.0,0.0,0.0,0.0
31545,B,475.0,0.0,635.0,1.3758000004600035,,,0.0,0.0,0.0,0.0,0.0,0.0
31546,A,475.0,0.0,635.0,1.2927999996463768,,,0.0,0.0,0.0,0.0,0.0,0.0
31547,B,475.0,0.0,635.0,1.2991000003239606,,,0.0,0.0,0.0,0.0,0.0,0.0
31548,A,475.0,0.0,635.0,1.4082999996389844,,,0.0,0.0,0.0,0.0,0.0,0.0
31549,B,475.0,0.0,635.0,1.36339999971824,,,0.0,0.0,0.0,0.0,0.0,0.0
31550,A,475.0,0.0,635.0,1.309899999796471,,,0.0,0.0,0.0,0.0,0.0,0.0
31551,B,475.0,0.0,635.0,1.303399999414978,,,0.0,0.0,0.0,0.0,0.0,0.0
31552,A,475.0,0.0,635.0,1.424600000063947,,,0.0,0.0,0.0,0.0,0.0,0.0
31553,B,475.0,0.0,635.0,1.3210999995862949,,,0.0,0.0,0.0,0.0,0.0,0.0
31554,A,475.0,0.0,635.0,1.2661999999181717,,,0.0,0.0,0.0,0.0,0.0,0.0
31555,B,475.0,0.0,635.0,1.3498999996954808,,,0.0,0.0,0.0,0.0,0.0,0.0
31556,A,475.0,0.0,635.0,1.4489000004687114,,,0.0,0.0,0.0,0.0,0.0,0.0
31557,B,475.0,0.0,635.0,1.4941999997972744,,,0.0,0.0,0.0,0.0,0.0,0.0
31558,A,475.0,0.0,635.0,1.2753999999404186,,,0.0,0.0,0.0,0.0,0.0,0.0
31559,B,475.0,0.0,635.0,1.262499999938882,,,0.0,0.0,0.0,0.0,0.0,0.0
31560,A,475.0,0.0,635.0,1.5277000002242858,,,0.0,0.0,0.0,0.0,0.0,0.0
31561,B,475.0,0.0,635.0,1.3483000002452172,,,0.0,0.0,0.0,0.0,0.0,0.0
31562,A,475.0,0.0,635.0,1.1990999992121942,,,0.0,0.0,0.0,0.0,0.0,0.0
31563,B,475.0,0.0,635.0,1.278699999602395,,,0.0,0.0,0.0,0.0,0.0,0.0
31564,A,475.0,0.0,635.0,1.3134000000718515,,,0.0,0.0,0.0,0.0,0.0,0.0
31565,B,475.0,0.0,635.0,1.357099999950151,,,0.0,0.0,0.0,0.0,0.0,0.0
31566,A,475.0,0.0,635.0,1.2393000006341026,,,0.0,0.0,0.0,0.0,0.0,0.0
31567,B,475.0,0.0,635.0,1.2534000006780843,,,0.0,0.0,0.0,0.0,0.0,0.0
31568,A,475.0,0.0,635.0,1.3207000001784763,,,0.0,0.0,0.0,0.0,0.0,0.0
31569,B,475.0,0.0,635.0,1.4963000003263005,,,0.0,0.0,0.0,0.0,0.0,0.0
31570,A,475.0,0.0,635.0,1.3162000004740548,,,0.0,0.0,0.0,0.0,0.0,0.0
31571,B,475.0,0.0,635.0,1.236099999914586,,,0.0,0.0,0.0,0.0,0.0,0.0
31572,A,475.0,0.0,635.0,1.4143999997031642,,,0.0,0.0,0.0,0.0,0.0,0.0
31573,B,475.0,0.0,635.0,1.4167999997880543,,,0.0,0.0,0.0,0.0,0.0,0.0
31574,A,475.0,0.0,635.0,1.2604000003193505,,,0.0,0.0,0.0,0.0,0.0,0.0
31575,B,475.0,0.0,635.0,1.1770000000979053,,,0.0,0.0,0.0,0.0,0.0,0.0
31576,A,475.0,0.0,635.0,1.4298000005510403,,,0.0,0.0,0.0,0.0,0.0,0.0
31577,B,475.0,0.0,635.0,2.3199999995995313,,,0.0,0.0,0.0,0.0,0.0,0.0
31578,A,475.0,0.0,635.0,1.3254000004963018,,,0.0,0.0,0.0,0.0,0.0,0.0
31579,B,475.0,0.0,635.0,1.2618999999176594,,,0.0,0.0,0.0,0.0,0.0,0.0
31580,A,475.0,0.0,635.0,1.4324000003398396,,,0.0,0.0,0.0,0.0,0.0,0.0
31581,B,475.0,0.0,635.0,1.4547999999194872,,,0.0,0.0,0.0,0.0,0.0,0.0
31582,A,475.0,0.0,635.0,1.2393000006341026,,,0.0,0.0,0.0,0.0,0.0,0.0
31583,B,475.0,0.0,635.0,1.1650999995254097,,,0.0,0.0,0.0,0.0,0.0,0.0
31584,A,475.0,0.0,635.0,1.4399000001503737,,,0.0,0.0,0.0,0.0,0.0,0.0
31585,B,475.0,0.0,635.0,1.5075000001161243,,,0.0,0.0,0.0,0.0,0.0,0.0
31586,A,475.0,0.0,635.0,1.289800000449759,,,0.0,0.0,0.0,0.0,0.0,0.0
31587,B,475.0,0.0,635.0,1.240200000211189,,,0.0,0.0,0.0,0.0,0.0,0.0
31588,A,475.0,0.0,635.0,1.3476999993145,,,0.0,0.0,0.0,0.0,0.0,0.0
31589,B,475.0,0.0,635.0,1.334800000222458,,,0.0,0.0,0.0,0.0,0.0,0.0
31590,A,475.0,0.0,635.0,1.2724999996862607,,,0.0,0.0,0.0,0.0,0.0,0.0
31591,B,475.0,0.0,635.0,1.285499999539752,,,0.0,0.0,0.0,0.0,0.0,0.0
31592,A,475.0,0.0,635.0,1.3070000004518079,,,0.0,0.0,0.0,0.0,0.0,0.0
31593,B,475.0,0.0,635.0,1.4353999995364575,,,0.0,0.0,0.0,0.0,0.0,0.0
31594,A,475.0,0.0,635.0,1.2724999996862607,,,0.0,0.0,0.0,0.0,0.0,0.0
31595,B,475.0,0.0,635.0,1.4167000008455943,,,0.0,0.0,0.0,0.0,0.0,0.0
31596,A,475.0,0.0,635.0,1.2073999996573548,,,0.0,0.0,0.0,0.0,0.0,0.0
31597,B,475.0,0.0,635.0,1.4329000005091075,,,0.0,0.0,0.0,0.0,0.0,0.0
31598,A,475.0,0.0,635.0,1.3072000001557171,,,0.0,0.0,0.0,0.0,0.0,0.0
31599,B,475.0,0.0,635.0,1.255700000001525,,,0.0,0.0,0.0,0.0,0.0,0.0
31600,A,475.0,0.0,635.0,1.3455999996949686,,,0.0,0.0,0.0,0.0,0.0,0.0
31601,B,475.0,0.0,635.0,1.6052000000854605,,,0.0,0.0,0.0,0.0,0.0,0.0
31602,A,475.0,0.0,635.0,1.2441999997463427,,,0.0,0.0,0.0,0.0,0.0,0.0
31603,B,475.0,0.0,635.0,1.237500000570435,,,0.0,0.0,0.0,0.0,0.0,0.0
31604,A,475.0,0.0,635.0,1.3741000002482906,,,0.0,0.0,0.0,0.0,0.0,0.0
31605,B,475.0,0.0,635.0,2.327300000615651,,,0.0,0.0,0.0,0.0,0.0,0.0
31606,A,475.0,0.0,635.0,2.037400000517664,,,0.0,0.0,0.0,0.0,0.0,0.0
31607,B,475.0,0.0,635.0,2.5519000000713277,,,0.0,0.0,0.0,0.0,0.0,0.0
31608,A,475.0,0.0,635.0,1.8417999999655876,,,0.0,0.0,0.0,0.0,0.0,0.0
31609,B,475.0,0.0,635.0,2.6610000004438916,,,0.0,0.0,0.0,0.0,0.0,0.0
31610,A,475.0,0.0,635.0,1.7716999991534976,,,0.0,0.0,0.0,0.0,0.0,0.0
31611,B,475.0,0.0,635.0,1.4268999993873877,,,0.0,0.0,0.0,0.0,0.0,0.0
31612,A,475.0,0.0,635.0,2.868999999918742,,,0.0,0.0,0.0,0.0,0.0,0.0
31613,B,475.0,0.0,635.0,2.6495000001887092,,,0.0,0.0,0.0,0.0,0.0,0.0
31614,A,475.0,0.0,635.0,2.585900000667607,,,0.0,0.0,0.0,0.0,0.0,0.0
31615,B,475.0,0.0,635.0,2.790199999253673,,,0.0,0.0,0.0,0.0,0.0,0.0
31616,A,475.0,0.0,635.0,2.9666000000361237,,,0.0,0.0,0.0,0.0,0.0,0.0
31617,B,475.0,0.0,635.0,2.24530000014056,,,0.0,0.0,0.0,0.0,0.0,0.0
31618,A,475.0,0.0,635.0,1.736700000037672,,,0.0,0.0,0.0,0.0,0.0,0.0
31619,B,475.0,0.0,635.0,1.5468999999939115,,,0.0,0.0,0.0,0.0,0.0,0.0
31620,A,475.0,0.0,635.0,1.264699999410368,,,0.0,0.0,0.0,0.0,0.0,0.0
31621,B,475.0,0.0,635.0,1.479999999901338,,,0.0,0.0,0.0,0.0,0.0,0.0
31622,A,475.0,0.0,635.0,2.2528999998030486,,,0.0,0.0,0.0,0.0,0.0,0.0
31623,B,475.0,0.0,635.0,2.240200000414916,,,0.0,0.0,0.0,0.0,0.0,0.0
31624,A,475.0,0.0,635.0,1.9394999999349238,,,0.0,0.0,0.0,0.0,0.0,0.0
31625,B,475.0,0.0,635.0,1.5327000000979751,,,0.0,0.0,0.0,0.0,0.0,0.0
31626,A,475.0,0.0,635.0,1.357799999823328,,,0.0,0.0,0.0,0.0,0.0,0.0
31627,B,475.0,0.0,635.0,1.577299999553361,,,0.0,0.0,0.0,0.0,0.0,0.0
31628,A,475.0,0.0,635.0,1.4851999994789367,,,0.0,0.0,0.0,0.0,0.0,0.0
31629,B,475.0,0.0,635.0,1.3387999997576117,,,0.0,0.0,0.0,0.0,0.0,0.0
31630,A,475.0,0.0,635.0,1.273599999876751,,,0.0,0.0,0.0,0.0,0.0,0.0
31631,B,475.0,0.0,635.0,1.2907000000268454,,,0.0,0.0,0.0,0.0,0.0,0.0
31632,A,475.0,0.0,635.0,1.6201999997065286,,,0.0,0.0,0.0,0.0,0.0,0.0
31633,B,475.0,0.0,635.0,1.3415999992503203,,,0.0,0.0,0.0,0.0,0.0,0.0
31634,A,475.0,0.0,635.0,1.2219000000186497,,,0.0,0.0,0.0,0.0,0.0,0.0
31635,B,475.0,0.0,635.0,1.4559000001099776,,,0.0,0.0,0.0,0.0,0.0,0.0
31636,A,475.0,0.0,635.0,1.462100000026112,,,0.0,0.0,0.0,0.0,0.0,0.0
31637,B,475.0,0.0,635.0,1.3968000002932968,,,0.0,0.0,0.0,0.0,0.0,0.0
31638,A,475.0,0.0,635.0,1.3468000006469083,,,0.0,0.0,0.0,0.0,0.0,0.0
31639,B,475.0,0.0,635.0,1.3479999997798586,,,0.0,0.0,0.0,0.0,0.0,0.0
31640,A,475.0,0.0,635.0,1.425800000106392,,,0.0,0.0,0.0,0.0,0.0,0.0
31641,B,475.0,0.0,635.0,1.260099999853992,,,0.0,0.0,0.0,0.0,0.0,0.0
31642,A,475.0,0.0,635.0,1.261000000340573,,,0.0,0.0,0.0,0.0,0.0,0.0
31643,B,475.0,0.0,635.0,1.3863000003766501,,,0.0,0.0,0.0,0.0,0.0,0.0
31644,A,475.0,0.0,635.0,1.3415000003078603,,,0.0,0.0,0.0,0.0,0.0,0.0
31645,B,475.0,0.0,635.0,1.31379999947967,,,0.0,0.0,0.0,0.0,0.0,0.0
31646,A,475.0,0.0,635.0,1.2267000001884298,,,0.0,0.0,0.0,0.0,0.0,0.0
31647,B,475.0,0.0,635.0,1.4313000001493492,,,0.0,0.0,0.0,0.0,0.0,0.0
31648,A,475.0,0.0,635.0,1.6923000002861954,,,0.0,0.0,0.0,0.0,0.0,0.0
31649,B,475.0,0.0,635.0,1.438899999811838,,,0.0,0.0,0.0,0.0,0.0,0.0
31650,A,475.0,0.0,635.0,1.2899000003017136,,,0.0,0.0,0.0,0.0,0.0,0.0
31651,B,475.0,0.0,635.0,1.3011000000915374,,,0.0,0.0,0.0,0.0,0.0,0.0
31652,A,475.0,0.0,635.0,1.5039999998407438,,,0.0,0.0,0.0,0.0,0.0,0.0
31653,B,475.0,0.0,635.0,1.3220999999248306,,,0.0,0.0,0.0,0.0,0.0,0.0
31654,A,475.0,0.0,635.0,1.1966000001848442,,,0.0,0.0,0.0,0.0,0.0,0.0
31655,B,475.0,0.0,635.0,1.3491999998223037,,,0.0,0.0,0.0,0.0,0.0,0.0
31656,A,475.0,0.0,635.0,1.408600000104343,,,0.0,0.0,0.0,0.0,0.0,0.0
31657,B,475.0,0.0,635.0,1.2359000002106768,,,0.0,0.0,0.0,0.0,0.0,0.0
31658,A,475.0,0.0,635.0,1.2297000002945424,,,0.0,0.0,0.0,0.0,0.0,0.0
31659,B,475.0,0.0,635.0,1.2397999998938758,,,0.0,0.0,0.0,0.0,0.0,0.0
31660,A,475.0,0.0,635.0,1.5195000005405745,,,0.0,0.0,0.0,0.0,0.0,0.0
31661,B,475.0,0.0,635.0,1.4157999994495185,,,0.0,0.0,0.0,0.0,0.0,0.0
31662,A,475.0,0.0,635.0,1.3112000006003655,,,0.0,0.0,0.0,0.0,0.0,0.0
31663,B,475.0,0.0,635.0,1.2365000002318993,,,0.0,0.0,0.0,0.0,0.0,0.0
31664,A,475.0,0.0,635.0,1.4353000005939975,,,0.0,0.0,0.0,0.0,0.0,0.0
31665,B,475.0,0.0,635.0,1.5518999998676009,,,0.0,0.0,0.0,0.0,0.0,0.0
31666,A,475.0,0.0,635.0,1.3088000005154754,,,0.0,0.0,0.0,0.0,0.0,0.0
31667,B,475.0,0.0,635.0,1.3380000000324799,,,0.0,0.0,0.0,0.0,0.0,0.0
31668,A,475.0,0.0,635.0,1.509700000497105,,,0.0,0.0,0.0,0.0,0.0,0.0
31669,B,475.0,0.0,635.0,1.4406000000235508,,,0.0,0.0,0.0,0.0,0.0,0.0
31670,A,475.0,0.0,635.0,1.2698000000455067,,,0.0,0.0,0.0,0.0,0.0,0.0
31671,B,475.0,0.0,635.0,1.3706999998248648,,,0.0,0.0,0.0,0.0,0.0,0.0
31672,A,475.0,0.0,635.0,1.4638000002378249,,,0.0,0.0,0.0,0.0,0.0,0.0
31673,B,475.0,0.0,635.0,1.4254999996410334,,,0.0,0.0,0.0,0.0,0.0,0.0
31674,A,475.0,0.0,635.0,1.303600000028382,,,0.0,0.0,0.0,0.0,0.0,0.0
31675,B,475.0,0.0,635.0,1.3340999994397862,,,0.0,0.0,0.0,0.0,0.0,0.0
31676,A,475.0,0.0,635.0,1.5209999992293888,,,0.0,0.0,0.0,0.0,0.0,0.0
31677,B,475.0,0.0,635.0,1.4329999994515674,,,0.0,0.0,0.0,0.0,0.0,0.0
31678,A,475.0,0.0,635.0,1.3894000003347173,,,0.0,0.0,0.0,0.0,0.0,0.0
31679,B,475.0,0.0,635.0,1.3653999994858168,,,0.0,0.0,0.0,0.0,0.0,0.0
31680,A,475.0,0.0,635.0,1.3472999999066815,,,0.0,0.0,0.0,0.0,0.0,0.0
31681,B,475.0,0.0,635.0,1.3854999997420236,,,0.0,0.0,0.0,0.0,0.0,0.0
31682,A,475.0,0.0,635.0,1.28839999979391,,,0.0,0.0,0.0,0.0,0.0,0.0
31683,B,475.0,0.0,635.0,1.251800000318326,,,0.0,0.0,0.0,0.0,0.0,0.0
31684,A,475.0,0.0,635.0,1.555200000439072,,,0.0,0.0,0.0,0.0,0.0,0.0
31685,B,475.0,0.0,635.0,1.3061999998171814,,,0.0,0.0,0.0,0.0,0.0,0.0
31686,A,475.0,0.0,635.0,1.2504999995144317,,,0.0,0.0,0.0,0.0,0.0,0.0
31687,B,475.0,0.0,635.0,1.3174000005164999,,,0.0,0.0,0.0,0.0,0.0,0.0
31688,A,475.0,0.0,635.0,1.2860999995609745,,,0.0,0.0,0.0,0.0,0.0,0.0
31689,B,475.0,0.0,635.0,1.4420999996218598,,,0.0,0.0,0.0,0.0,0.0,0.0
31690,A,475.0,0.0,635.0,1.325899999756075,,,0.0,0.0,0.0,0.0,0.0,0.0
31691,B,475.0,0.0,635.0,1.3570000000981963,,,0.0,0.0,0.0,0.0,0.0,0.0
31692,A,475.0,0.0,635.0,1.4501000005111564,,,0.0,0.0,0.0,0.0,0.0,0.0
31693,B,475.0,0.0,635.0,1.3429999999061693,,,0.0,0.0,0.0,0.0,0.0,0.0
31694,A,475.0,0.0,635.0,1.2988000007680967,,,0.0,0.0,0.0,0.0,0.0,0.0
31695,B,475.0,0.0,635.0,1.2744000005113776,,,0.0,0.0,0.0,0.0,0.0,0.0
31696,A,475.0,0.0,635.0,1.3782000005448936,,,0.0,0.0,0.0,0.0,0.0,0.0
31697,B,475.0,0.0,635.0,1.3591999995696824,,,0.0,0.0,0.0,0.0,0.0,0.0
31698,A,475.0,0.0,635.0,1.2822999997297302,,,0.0,0.0,0.0,0.0,0.0,0.0
31699,B,475.0,0.0,635.0,1.3020999995205784,,,0.0,0.0,0.0,0.0,0.0,0.0
31700,A,475.0,0.0,635.0,1.294699999561999,,,0.0,0.0,0.0,0.0,0.0,0.0
31701,B,475.0,0.0,635.0,1.4975000003687455,,,0.0,0.0,0.0,0.0,0.0,0.0
31702,A,475.0,0.0,635.0,1.2819999992643716,,,0.0,0.0,0.0,0.0,0.0,0.0
31703,B,475.0,0.0,635.0,1.4093999998294748,,,0.0,0.0,0.0,0.0,0.0,0.0
31704,A,475.0,0.0,635.0,1.3961999993625795,,,0.0,0.0,0.0,0.0,0.0,0.0
31705,B,475.0,0.0,635.0,1.3003999993088655,,,0.0,0.0,0.0,0.0,0.0,0.0
31706,A,475.0,0.0,635.0,1.2810000007448252,,,0.0,0.0,0.0,0.0,0.0,0.0
31707,B,475.0,0.0,635.0,1.2462000004234142,,,0.0,0.0,0.0,0.0,0.0,0.0
31708,A,475.0,0.0,635.0,1.3402000004134607,,,0.0,0.0,0.0,0.0,0.0,0.0
31709,B,475.0,0.0,635.0,1.4319000001705717,,,0.0,0.0,0.0,0.0,0.0,0.0
31710,A,475.0,0.0,635.0,1.23630000052799,,,0.0,0.0,0.0,0.0,0.0,0.0
31711,B,475.0,0.0,635.0,1.3337000000319676,,,0.0,0.0,0.0,0.0,0.0,0.0
31712,A,475.0,0.0,635.0,1.403500000378699,,,0.0,0.0,0.0,0.0,0.0,0.0
31713,B,475.0,0.0,635.0,1.4248999996198108,,,0.0,0.0,0.0,0.0,0.0,0.0
31714,A,475.0,0.0,635.0,1.3475000005200855,,,0.0,0.0,0.0,0.0,0.0,0.0
31715,B,475.0,0.0,635.0,1.2980999999854248,,,0.0,0.0,0.0,0.0,0.0,0.0
31716,A,475.0,0.0,635.0,1.356599999780883,,,0.0,0.0,0.0,0.0,0.0,0.0
31717,B,475.0,0.0,635.0,1.4402999995581922,,,0.0,0.0,0.0,0.0,0.0,0.0
31718,A,475.0,0.0,635.0,1.2705000008281786,,,0.0,0.0,0.0,0.0,0.0,0.0
31719,B,475.0,0.0,635.0,1.3240000007499475,,,0.0,0.0,0.0,0.0,0.0,0.0
31720,A,475.0,0.0,635.0,1.413999999385851,,,0.0,0.0,0.0,0.0,0.0,0.0
31721,B,475.0,0.0,635.0,1.4573000007658266,,,0.0,0.0,0.0,0.0,0.0,0.0
31722,A,475.0,0.0,635.0,1.2797000008504256,,,0.0,0.0,0.0,0.0,0.0,0.0
31723,B,475.0,0.0,635.0,1.1911999999938416,,,0.0,0.0,0.0,0.0,0.0,0.0
31724,A,475.0,0.0,635.0,1.322000000072876,,,0.0,0.0,0.0,0.0,0.0,0.0
31725,B,475.0,0.0,635.0,1.5791999994689832,,,0.0,0.0,0.0,0.0,0.0,0.0
31726,A,475.0,0.0,635.0,1.3824000006934511,,,0.0,0.0,0.0,0.0,0.0,0.0
31727,B,475.0,0.0,635.0,1.224700000420853,,,0.0,0.0,0.0,0.0,0.0,0.0
31728,A,475.0,0.0,635.0,1.432099999874481,,,0.0,0.0,0.0,0.0,0.0,0.0
31729,B,475.0,0.0,635.0,1.4967999995860737,,,0.0,0.0,0.0,0.0,0.0,0.0
31730,A,475.0,0.0,635.0,1.3533000001189066,,,0.0,0.0,0.0,0.0,0.0,0.0
31731,B,475.0,0.0,635.0,1.248200000190991,,,0.0,0.0,0.0,0.0,0.0,0.0
31732,A,475.0,0.0,635.0,1.3160999997126055,,,0.0,0.0,0.0,0.0,0.0,0.0
31733,B,475.0,0.0,635.0,1.5434999995704857,,,0.0,0.0,0.0,0.0,0.0,0.0
